"user_id","rating","Score","Genres","Type","Episodes","Studios","Ranked","Popularity"
12351,10,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
16578,10,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
18175,10,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
68606,10,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
88359,6,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
113322,9,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
117588,9,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
119528,9,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
120568,8,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
136438,10,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
215132,10,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
222048,9,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
277738,10,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
322225,9,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
330353,10,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
340662,9,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
344835,10,8.78,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",0,26,0,28,39
126365,8,8.39,"Action, Drama, Mystery, Sci-Fi, Space",1,1,1,159,518
157021,9,8.39,"Action, Drama, Mystery, Sci-Fi, Space",1,1,1,159,518
181885,9,8.39,"Action, Drama, Mystery, Sci-Fi, Space",1,1,1,159,518
251154,8,8.39,"Action, Drama, Mystery, Sci-Fi, Space",1,1,1,159,518
273329,7,8.39,"Action, Drama, Mystery, Sci-Fi, Space",1,1,1,159,518
325941,7,8.39,"Action, Drama, Mystery, Sci-Fi, Space",1,1,1,159,518
329928,9,8.39,"Action, Drama, Mystery, Sci-Fi, Space",1,1,1,159,518
293038,8,8.24,"Action, Sci-Fi, Adventure, Comedy, Drama, Shounen",0,26,2,266,201
42745,6,6.98,"Adventure, Fantasy, Shounen, Supernatural",0,52,3,3710,4369
39414,8,7.95,"Action, Sports, Comedy, Shounen",0,145,4,604,1003
15530,7,8.06,"Comedy, Drama, Josei, Romance, Slice of Life",0,24,5,468,687
172017,7,8.06,"Comedy, Drama, Josei, Romance, Slice of Life",0,24,5,468,687
197239,8,8.06,"Comedy, Drama, Josei, Romance, Slice of Life",0,24,5,468,687
296209,7,8.06,"Comedy, Drama, Josei, Romance, Slice of Life",0,24,5,468,687
304181,7,8.06,"Comedy, Drama, Josei, Romance, Slice of Life",0,24,5,468,687
317145,10,8.06,"Comedy, Drama, Josei, Romance, Slice of Life",0,24,5,468,687
196058,8,7.59,"Slice of Life, Comedy, Sports, Shounen",0,52,6,1317,3612
158549,7,8.15,"Action, Cars, Sports, Drama, Seinen",0,24,7,360,1233
266769,10,8.15,"Action, Cars, Sports, Drama, Seinen",0,24,7,360,1233
290626,8,8.15,"Action, Cars, Sports, Drama, Seinen",0,24,7,360,1233
13400,8,8.76,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",0,74,2,30,169
78450,10,8.76,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",0,74,2,30,169
109367,10,8.76,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",0,74,2,30,169
166683,9,8.76,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",0,74,2,30,169
174180,7,8.76,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",0,74,2,30,169
282156,8,8.76,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",0,74,2,30,169
325647,8,8.76,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",0,74,2,30,169
23491,9,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
25862,8,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
45518,7,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
62993,7,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
65689,7,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
93601,9,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
128440,4,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
136742,7,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
176469,7,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
176967,6,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
180037,8,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
185466,9,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
201672,9,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
206222,8,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
209234,8,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
211679,10,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
222974,7,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
248534,9,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
259268,6,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
270746,10,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
279571,9,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
305066,9,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
316120,8,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
335504,10,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
341875,10,7.91,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",0,220,8,660,8
167878,8,7.9,"Action, Comedy, Sports, School, Shounen",0,178,9,675,1039
179205,8,7.9,"Action, Comedy, Sports, School, Shounen",0,178,9,675,1039
37092,9,7.94,"Comedy, Romance, School, Shounen",0,26,10,625,514
124124,10,7.94,"Comedy, Romance, School, Shounen",0,26,10,625,514
139763,7,7.94,"Comedy, Romance, School, Shounen",0,26,10,625,514
212246,8,7.94,"Comedy, Romance, School, Shounen",0,26,10,625,514
263526,10,7.94,"Comedy, Romance, School, Shounen",0,26,10,625,514
337882,7,7.42,"Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen",0,24,11,1844,1284
137924,6,7.76,"Action, Sci-Fi, Psychological, Drama",0,22,2,896,823
150566,10,7.76,"Action, Sci-Fi, Psychological, Drama",0,22,2,896,823
268082,6,7.76,"Action, Sci-Fi, Psychological, Drama",0,22,2,896,823
85106,4,7.32,"Action, Supernatural, Vampire",0,24,11,2240,936
214545,8,7.32,"Action, Supernatural, Vampire",0,24,11,2240,936
245227,8,7.32,"Action, Supernatural, Vampire",0,24,11,2240,936
266116,2,7.32,"Action, Supernatural, Vampire",0,24,11,2240,936
270624,5,7.32,"Action, Supernatural, Vampire",0,24,11,2240,936
224500,9,7.51,"Action, Military, Sci-Fi, Historical, Drama, Seinen",0,26,12,1565,3985
70002,7,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
98215,10,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
106329,1,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
146091,10,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
175093,10,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
176633,6,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
190790,9,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
195686,7,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
222397,2,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
229342,8,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
255915,8,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
270869,8,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
272836,10,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
318008,7,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
320403,6,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
338010,9,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
340739,10,8.32,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",0,26,13,208,54
97874,8,7.45,"Drama, Mecha, Psychological, Sci-Fi",1,1,14,1742,833
113988,6,7.45,"Drama, Mecha, Psychological, Sci-Fi",1,1,14,1742,833
244774,7,7.45,"Drama, Mecha, Psychological, Sci-Fi",1,1,14,1742,833
300148,8,7.45,"Drama, Mecha, Psychological, Sci-Fi",1,1,14,1742,833
339840,6,7.45,"Drama, Mecha, Psychological, Sci-Fi",1,1,14,1742,833
31232,9,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
39868,10,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
45635,10,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
115966,10,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
143824,10,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
146533,9,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
165568,8,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
174560,8,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
207658,9,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
266941,9,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
268744,10,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
276838,5,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
277341,7,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
284948,9,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
291702,1,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
314087,9,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
350811,4,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
353095,4,8.51,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1,1,14,102,195
35357,5,8.49,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",0,25,15,108,301
84249,9,8.49,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",0,25,15,108,301
121410,8,8.49,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",0,25,15,108,301
211472,10,8.49,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",0,25,15,108,301
263202,5,8.49,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",0,25,15,108,301
292008,10,8.49,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",0,25,15,108,301
342271,9,8.49,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",0,25,15,108,301
54030,9,8.29,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",1,1,16,236,265
64917,10,8.29,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",1,1,16,236,265
270841,8,8.29,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",1,1,16,236,265
302636,8,8.29,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",1,1,16,236,265
83837,8,8.73,"Action, Historical, Drama, Romance, Martial Arts, Samurai, Shounen",2,4,12,37,637
109289,10,8.73,"Action, Historical, Drama, Romance, Martial Arts, Samurai, Shounen",2,4,12,37,637
71301,10,8.31,"Action, Adventure, Comedy, Historical, Romance, Samurai, Shounen",0,94,17,220,345
87978,10,8.31,"Action, Adventure, Comedy, Historical, Romance, Samurai, Shounen",0,94,17,220,345
217849,10,8.31,"Action, Adventure, Comedy, Historical, Romance, Samurai, Shounen",0,94,17,220,345
314516,8,8.31,"Action, Adventure, Comedy, Historical, Romance, Samurai, Shounen",0,94,17,220,345
19137,9,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
101120,7,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
115319,10,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
131366,5,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
155958,7,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
185510,9,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
187795,8,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
277291,9,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
317549,8,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
329431,10,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",1,1,18,333,197
6610,7,6.98,"Game, Sci-Fi, Adventure, Mystery, Magic, Fantasy",0,26,19,3687,940
54558,6,6.98,"Game, Sci-Fi, Adventure, Mystery, Magic, Fantasy",0,26,19,3687,940
168357,5,6.98,"Game, Sci-Fi, Adventure, Mystery, Magic, Fantasy",0,26,19,3687,940
190709,7,6.98,"Game, Sci-Fi, Adventure, Mystery, Magic, Fantasy",0,26,19,3687,940
211150,6,6.98,"Game, Sci-Fi, Adventure, Mystery, Magic, Fantasy",0,26,19,3687,940
110237,7,7.32,"Comedy, Magic, Romance, Seinen, Supernatural",2,5,20,2226,2360
122497,9,7.32,"Comedy, Magic, Romance, Seinen, Supernatural",2,5,20,2226,2360
244231,7,7.32,"Comedy, Magic, Romance, Seinen, Supernatural",2,5,20,2226,2360
306575,7,7.32,"Comedy, Magic, Romance, Seinen, Supernatural",2,5,20,2226,2360
212754,7,7.35,"Comedy, Supernatural, Magic, Romance, Seinen",0,24,20,2116,1083
245606,7,7.35,"Comedy, Supernatural, Magic, Romance, Seinen",0,24,20,2116,1083
350655,10,7.35,"Comedy, Supernatural, Magic, Romance, Seinen",0,24,20,2116,1083
174189,8,7.26,"Sci-Fi, Comedy, Sports, Drama, Shounen",0,26,1,2529,2232
162543,10,7.14,"Harem, Slice of Life, Comedy, Drama, Romance",0,24,5,3012,1465
144384,8,7.1,"Action, Military, Sci-Fi, Police, Drama, Mecha, Shounen",1,1,21,3206,1901
202554,8,7.1,"Action, Military, Sci-Fi, Police, Drama, Mecha, Shounen",1,1,21,3206,1901
58936,9,8.31,"Comedy, Drama, Music, Shounen, Slice of Life",0,26,2,221,570
110939,8,8.31,"Comedy, Drama, Music, Shounen, Slice of Life",0,26,2,221,570
144430,6,8.31,"Comedy, Drama, Music, Shounen, Slice of Life",0,26,2,221,570
213728,10,8.31,"Comedy, Drama, Music, Shounen, Slice of Life",0,26,2,221,570
228506,8,8.31,"Comedy, Drama, Music, Shounen, Slice of Life",0,26,2,221,570
327517,9,8.31,"Comedy, Drama, Music, Shounen, Slice of Life",0,26,2,221,570
55224,5,7.43,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",0,26,2,1804,332
72621,8,7.43,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",0,26,2,1804,332
86157,7,7.43,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",0,26,2,1804,332
92008,9,7.43,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",0,26,2,1804,332
137851,7,7.43,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",0,26,2,1804,332
297903,8,7.43,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",0,26,2,1804,332
304867,7,7.43,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",0,26,2,1804,332
305350,7,7.43,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",0,26,2,1804,332
307304,9,7.43,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",0,26,2,1804,332
101129,8,7.66,"Action, Demons, Historical, Romance, Shounen, Supernatural",0,24,11,1120,742
200149,8,7.66,"Action, Demons, Historical, Romance, Shounen, Supernatural",0,24,11,1120,742
15113,8,7.2,"Action, Comedy, Magic, Romance, Fantasy, School, Shoujo",0,26,22,2761,891
54280,8,7.2,"Action, Comedy, Magic, Romance, Fantasy, School, Shoujo",0,26,22,2761,891
262803,8,7.2,"Action, Comedy, Magic, Romance, Fantasy, School, Shoujo",0,26,22,2761,891
46540,10,6.77,"Harem, Drama, Magic, Romance",0,26,23,4589,1852
43059,6,6.62,"Sci-Fi, Harem, Comedy, Romance, Ecchi, Shounen",0,12,24,5274,1146
167769,8,6.62,"Sci-Fi, Harem, Comedy, Romance, Ecchi, Shounen",0,12,24,5274,1146
25304,8,7.44,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1782,846
52341,8,7.44,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1782,846
126248,8,7.44,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1782,846
173419,7,7.44,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1782,846
232319,9,7.44,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1782,846
310393,8,7.44,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1782,846
28383,8,7.65,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1146,1479
82174,7,7.65,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1146,1479
102543,8,7.65,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1146,1479
114930,8,7.65,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1146,1479
213824,9,7.65,"Action, Comedy, Drama, Magic, Seinen",0,12,25,1146,1479
51921,10,7.98,"Slice of Life, Comedy, School",0,26,5,555,554
107928,7,7.98,"Slice of Life, Comedy, School",0,26,5,555,554
118143,10,7.98,"Slice of Life, Comedy, School",0,26,5,555,554
182129,8,7.98,"Slice of Life, Comedy, School",0,26,5,555,554
341639,9,7.98,"Slice of Life, Comedy, School",0,26,5,555,554
350869,7,7.98,"Slice of Life, Comedy, School",0,26,5,555,554
205570,5,7.58,"Action, Adventure, Historical, Supernatural, Romance, Samurai, Fantasy",0,24,11,1325,940
58479,7,7.38,"Sci-Fi, Adventure, Comedy, Super Power, Shounen",0,23,11,1965,622
66613,7,7.38,"Sci-Fi, Adventure, Comedy, Super Power, Shounen",0,23,11,1965,622
237722,7,7.38,"Sci-Fi, Adventure, Comedy, Super Power, Shounen",0,23,11,1965,622
257918,7,7.38,"Sci-Fi, Adventure, Comedy, Super Power, Shounen",0,23,11,1965,622
270760,10,7.38,"Sci-Fi, Adventure, Comedy, Super Power, Shounen",0,23,11,1965,622
301129,5,7.38,"Sci-Fi, Adventure, Comedy, Super Power, Shounen",0,23,11,1965,622
306787,7,7.38,"Sci-Fi, Adventure, Comedy, Super Power, Shounen",0,23,11,1965,622
308142,7,7.38,"Sci-Fi, Adventure, Comedy, Super Power, Shounen",0,23,11,1965,622
29251,8,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
46999,7,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
92663,8,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
109134,5,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
158171,7,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
163403,7,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
167055,9,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
218345,9,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
220974,7,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
224908,8,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
282432,9,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
291858,9,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
346121,5,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
351661,10,7.65,"Action, Military, Sci-Fi, Comedy, Mecha",0,24,11,1146,322
9568,10,8.07,"Action, Comedy, School",0,12,26,452,571
237856,9,8.07,"Action, Comedy, School",0,12,26,452,571
242763,6,8.07,"Action, Comedy, School",0,12,26,452,571
332347,10,8.07,"Action, Comedy, School",0,12,26,452,571
38334,7,7.96,"Action, Military, Mecha",0,13,26,579,639
55810,9,7.96,"Action, Military, Mecha",0,13,26,579,639
166514,8,7.96,"Action, Military, Mecha",0,13,26,579,639
226910,8,7.96,"Action, Military, Mecha",0,13,26,579,639
351235,8,7.65,"Comedy, School, Shoujo, Super Power",0,26,27,1158,1640
284127,6,7.3,"Action, Drama, Mecha, Military, Sci-Fi",0,25,22,2348,2523
16540,8,7.42,"Action, Comedy, Drama, Magic, Super Power",0,13,28,1828,1550
95174,10,7.42,"Action, Comedy, Drama, Magic, Super Power",0,13,28,1828,1550
173514,7,7.42,"Action, Comedy, Drama, Magic, Super Power",0,13,28,1828,1550
238840,9,7.42,"Action, Comedy, Drama, Magic, Super Power",0,13,28,1828,1550
83528,8,7.99,"Action, Comedy, Drama, Magic, Super Power",0,13,28,551,2075
65461,4,7.09,"Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen",0,24,29,3231,600
79806,10,7.09,"Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen",0,24,29,3231,600
107486,10,7.09,"Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen",0,24,29,3231,600
151668,7,7.09,"Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen",0,24,29,3231,600
164851,8,7.09,"Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen",0,24,29,3231,600
171862,7,7.09,"Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen",0,24,29,3231,600
332017,5,7.09,"Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen",0,24,29,3231,600
339401,7,7.09,"Harem, Comedy, Drama, Magic, Romance, Ecchi, Fantasy, School, Seinen",0,24,29,3231,600
6849,8,7.78,"Action, Military, Sci-Fi, Space, Mecha",0,43,0,867,1427
22535,9,7.78,"Action, Military, Sci-Fi, Space, Mecha",0,43,0,867,1427
56101,10,7.78,"Action, Military, Sci-Fi, Space, Mecha",0,43,0,867,1427
333281,7,8.03,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",2,12,0,511,1948
328102,7,7.3,"Military, Sci-Fi, Adventure, Space, Drama, Romance, Mecha",2,13,0,2361,2791
72010,10,6.67,"Drama, Mecha, Military, Sci-Fi, Space",1,1,0,5049,3387
139195,7,6.67,"Drama, Mecha, Military, Sci-Fi, Space",1,1,0,5049,3387
320608,8,6.67,"Drama, Mecha, Military, Sci-Fi, Space",1,1,0,5049,3387
93782,8,7.72,"Action, Military, Sci-Fi, Space, Drama, Mecha",0,49,0,984,1118
185761,7,7.72,"Action, Military, Sci-Fi, Space, Drama, Mecha",0,49,0,984,1118
212494,8,7.72,"Action, Military, Sci-Fi, Space, Drama, Mecha",0,49,0,984,1118
265128,9,7.72,"Action, Military, Sci-Fi, Space, Drama, Mecha",0,49,0,984,1118
31273,2,7.76,"Action, Drama, Mecha, Military, Sci-Fi, Space",2,3,0,897,2512
22241,7,7.79,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",0,50,0,850,1057
118939,9,7.79,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",0,50,0,850,1057
157094,7,7.79,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",0,50,0,850,1057
220463,10,7.79,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",0,50,0,850,1057
234999,8,7.79,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",0,50,0,850,1057
251803,10,7.79,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",0,50,0,850,1057
252741,10,7.79,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",0,50,0,850,1057
33221,8,7.22,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",0,50,0,2687,1530
48427,8,7.22,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",0,50,0,2687,1530
5054,7,7.7,"Action, Military, Sci-Fi, Adventure, Space, Drama, Romance, Mecha",0,50,30,1018,2714
248553,8,7.56,"Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports",0,49,0,1396,2109
87285,10,7.82,"Action, Sci-Fi, Adventure",0,26,11,795,995
199849,7,7.46,"Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai",0,26,0,1698,1381
253466,9,7.46,"Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai",0,26,0,1698,1381
8438,7,7.2,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",0,13,31,2785,2162
21030,8,7.2,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",0,13,31,2785,2162
268123,8,7.2,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",0,13,31,2785,2162
328703,6,7.2,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",0,13,31,2785,2162
6951,8,7.32,"Slice of Life, Supernatural, Drama, Romance",0,12,26,2230,563
9895,5,7.32,"Slice of Life, Supernatural, Drama, Romance",0,12,26,2230,563
159708,4,7.32,"Slice of Life, Supernatural, Drama, Romance",0,12,26,2230,563
160750,9,7.32,"Slice of Life, Supernatural, Drama, Romance",0,12,26,2230,563
165142,7,7.32,"Slice of Life, Supernatural, Drama, Romance",0,12,26,2230,563
196525,7,7.32,"Slice of Life, Supernatural, Drama, Romance",0,12,26,2230,563
218784,4,7.32,"Slice of Life, Supernatural, Drama, Romance",0,12,26,2230,563
253820,7,7.32,"Slice of Life, Supernatural, Drama, Romance",0,12,26,2230,563
